"TIMESTAMP","EQ_NAME","ATTR","VALUE","CALC_PROC"
"Feb 20 2015  5:41PM","W_TB_I_12","STATUS","","PHD.NI_18_3463"
"Feb 20 2015  5:41PM","W_TB_I_12","ROUTING","","PHD.GS_18_3409P"
"Feb 20 2015  5:41PM","W_TB_I_12","MeOH","","PHD.OFI_18_3496G"
"Feb 20 2015  5:41PM","W_TB_I_12","DHSVL","","PHD.GSH_18_3401"
"Feb 20 2015  5:41PM","W_TB_I_12","DHSVU","","PHD.GSH_18_3402"
"Feb 20 2015  5:41PM","W_TB_I_12","PMV","","PHD.GSH_18_3403"
"Feb 20 2015  5:41PM","W_TB_I_12","PWV","","PHD.GSH_18_3404"
"Feb 20 2015  5:41PM","W_TB_I_12","AMV","","PHD.GSH_18_3418"
"Feb 20 2015  5:41PM","W_TB_I_12","AWV","","PHD.GSH_18_3412"
"Feb 20 2015  5:41PM","W_TB_I_12","XOV","","PHD.GSH_18_3419"
"Feb 20 2015  5:41PM","W_TB_I_12","GLV","","PHD.GSH_18_3445"
"Feb 20 2015  5:41PM","W_TB_I_12","PCV","","PHD.GSL_18_34_06"
"Feb 20 2015  5:41PM","W_TB_I_12","PFORM_CALC","","PHD.NPY_18_3496A"
"Feb 20 2015  5:41PM","W_TB_I_12","TFORM_CALC","","PHD.NTY_18_3496A"
"Feb 20 2015  5:41PM","W_TB_I_12","CHOKE_POS_PER","","PHD.GI_18_3406E"
"Feb 20 2015  5:41PM","W_TB_I_12","TAG_32","","PHD.OFC_18_3496A"
"Feb 20 2015  5:41PM","W_TB_I_12","TAG_33","","PHD.OFC_18_3496B"
"Feb 20 2015  5:41PM","W_TB_I_12","TAG_34","","PHD.OFC_18_3496C"
"Feb 20 2015  5:41PM","W_TB_I_12","TAG_35","","PHD.OFC_18_3496D"
"Feb 20 2015  5:41PM","W_TB_I_12","TAG_36","","PHD.OFFI_18_3496C"
"Feb 20 2015  5:41PM","W_TB_I_12","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_I_12","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_I_12","QOILTARGET","","PHD.UR_18_3501A_X"
"Feb 20 2015  5:41PM","W_TB_I_12","QOILMIN","","PHD.URL_18_3501A_X"
"Feb 20 2015  5:41PM","W_TB_I_12","QOILMAX","","PHD.URH_18_3501A_X"
"Feb 20 2015  5:41PM","W_TB_I_12","QLIQTARGET","","PHD.UR_18_3501C_X"
"Feb 20 2015  5:41PM","W_TB_I_12","LIQMIN","","PHD.URL_18_3501C_X"
"Feb 20 2015  5:41PM","W_TB_I_12","QLIQMAX","","PHD.URH_18_3501C_X"
"Feb 20 2015  5:41PM","W_TB_I_13","EQUIPMENT_NAME","I13",""
"Feb 20 2015  5:41PM","W_TB_I_13","EQUIPMENT_DESC","I13- Troll B",""
"Feb 20 2015  5:41PM","W_TB_I_13","QOIL","","PHD.OFI_18_3596A"
"Feb 20 2015  5:41PM","W_TB_I_13","QWAT","","PHD.OFI_18_3596B"
"Feb 20 2015  5:41PM","W_TB_I_13","QLIQ","","PHD.OFI_18_3596C"
"Feb 20 2015  5:41PM","W_TB_I_13","QGAS","","PHD.OFI_18_3596D"
"Feb 20 2015  5:41PM","W_TB_I_13","WC","","PHD.OFFI_18_3596A"
"Feb 20 2015  5:41PM","W_TB_I_13","GOR","","PHD.OFFI_18_3596B"
"Feb 20 2015  5:41PM","W_TB_I_13","UCP","","PHD.PZI_18_3515"
"Feb 20 2015  5:41PM","W_TB_I_13","UCT","","PHD.TI_18_3523"
"Feb 20 2015  5:41PM","W_TB_I_13","DCP","","PHD.PZI_18_3517"
"Feb 20 2015  5:41PM","W_TB_I_13","DCT","","PHD.TI_18_3516"
"Feb 20 2015  5:41PM","W_TB_I_13","UCP_CALC","","PHD.NPY_18_3596B"
"Feb 20 2015  5:41PM","W_TB_I_13","UCT_CALC","","PHD.NTY_18_3596B"
"Feb 20 2015  5:41PM","W_TB_I_13","DCP_CALC","","PHD.NPY_18_3596C"
"Feb 20 2015  5:41PM","W_TB_I_13","DCT_CALC","","PHD.NTY_18_3596C"
"Feb 20 2015  5:41PM","W_TB_I_13","DP","","PHD.PDI_18_3506"
"Feb 20 2015  5:41PM","W_TB_I_13","CHOKE","","PHD.GI_18_3506A"
"Feb 20 2015  5:41PM","W_TB_I_13","CHOKE_CMD","","PHD.GI_18_3506B"
"Feb 20 2015  5:41PM","W_TB_I_13","CHOKE_CALC","","PHD.NGI_18_3506B"
"Feb 20 2015  5:41PM","W_TB_I_13","ERRF","","PHD.NFI_18_3596Z"
"Feb 20 2015  5:41PM","W_TB_I_13","MODUS","","PHD.HS_18_3506B"
"Feb 20 2015  5:41PM","W_TB_I_13","STATUS","","PHD.NI_18_3563"
"Feb 20 2015  5:41PM","W_TB_I_13","ROUTING","","PHD.GS_18_3509P"
"Feb 20 2015  5:41PM","W_TB_I_13","MeOH","","PHD.OFI_18_3596G"
"Feb 20 2015  5:41PM","W_TB_I_13","DHSVL","","PHD.GSH_18_3501"
"Feb 20 2015  5:41PM","W_TB_I_13","DHSVU","","PHD.GSH_18_3502"
"Feb 20 2015  5:41PM","W_TB_I_13","PMV","","PHD.GSH_18_3503"
"Feb 20 2015  5:41PM","W_TB_I_13","PWV","","PHD.GSH_18_3504"
"Feb 20 2015  5:41PM","W_TB_I_13","AMV","","PHD.GSH_18_3518"
"Feb 20 2015  5:41PM","W_TB_I_13","AWV","","PHD.GSH_18_3512"
"Feb 20 2015  5:41PM","W_TB_I_13","XOV","","PHD.GSH_18_3519"
"Feb 20 2015  5:41PM","W_TB_I_13","GLV","","PHD.GSH_18_3545"
"Feb 20 2015  5:41PM","W_TB_I_13","PCV","","PHD.GSL_18_35_06"
"Feb 20 2015  5:41PM","W_TB_I_13","PFORM_CALC","","PHD.NPY_18_3596A"
"Feb 20 2015  5:41PM","W_TB_I_13","TFORM_CALC","","PHD.NTY_18_3596A"
"Feb 20 2015  5:41PM","W_TB_I_13","CHOKE_POS_PER","","PHD.GI_18_3506E"
"Feb 20 2015  5:41PM","W_TB_I_13","TAG_32","","PHD.OFC_18_3596A"
"Feb 20 2015  5:41PM","W_TB_I_13","TAG_33","","PHD.OFC_18_3596B"
"Feb 20 2015  5:41PM","W_TB_I_13","TAG_34","","PHD.OFC_18_3596C"
"Feb 20 2015  5:41PM","W_TB_I_13","TAG_35","","PHD.OFC_18_3596D"
"Feb 20 2015  5:41PM","W_TB_I_13","TAG_36","","PHD.OFFI_18_3596C"
"Feb 20 2015  5:41PM","W_TB_I_13","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_I_13","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_I_13","QOILTARGET","","PHD.UR_18_3601A_X"
"Feb 20 2015  5:41PM","W_TB_I_13","QOILMIN","","PHD.URL_18_3601A_X"
"Feb 20 2015  5:41PM","W_TB_I_13","QOILMAX","","PHD.URH_18_3601A_X"
"Feb 20 2015  5:41PM","W_TB_I_13","QLIQTARGET","","PHD.UR_18_3601C_X"
"Feb 20 2015  5:41PM","W_TB_I_13","LIQMIN","","PHD.URL_18_3601C_X"
"Feb 20 2015  5:41PM","W_TB_I_13","QLIQMAX","","PHD.URH_18_3601C_X"
"Feb 20 2015  5:41PM","W_TB_I_14","EQUIPMENT_NAME","I14",""
"Feb 20 2015  5:41PM","W_TB_I_14","EQUIPMENT_DESC","I14- Troll B",""
"Feb 20 2015  5:41PM","W_TB_I_14","QOIL","","PHD.OFI_18_3696A"
"Feb 20 2015  5:41PM","W_TB_I_14","QWAT","","PHD.OFI_18_3696B"
"Feb 20 2015  5:41PM","W_TB_I_14","QLIQ","","PHD.OFI_18_3696C"
"Feb 20 2015  5:41PM","W_TB_I_14","QGAS","","PHD.OFI_18_3696D"
"Feb 20 2015  5:41PM","W_TB_I_14","WC","","PHD.OFFI_18_3696A"
"Feb 20 2015  5:41PM","W_TB_I_14","GOR","","PHD.OFFI_18_3696B"
"Feb 20 2015  5:41PM","W_TB_I_14","UCP","","PHD.PZI_18_3615"
"Feb 20 2015  5:41PM","W_TB_I_14","UCT","","PHD.TI_18_3623"
"Feb 20 2015  5:41PM","W_TB_I_14","DCP","","PHD.PZI_18_3617"
"Feb 20 2015  5:41PM","W_TB_I_14","DCT","","PHD.TI_18_3616"
"Feb 20 2015  5:41PM","W_TB_I_14","UCP_CALC","","PHD.NPY_18_3696B"
"Feb 20 2015  5:41PM","W_TB_I_14","UCT_CALC","","PHD.NTY_18_3696B"
"Feb 20 2015  5:41PM","W_TB_I_14","DCP_CALC","","PHD.NPY_18_3696C"
"Feb 20 2015  5:41PM","W_TB_I_14","DCT_CALC","","PHD.NTY_18_3696C"
"Feb 20 2015  5:41PM","W_TB_I_14","DP","","PHD.PDI_18_3606"
"Feb 20 2015  5:41PM","W_TB_I_14","CHOKE","","PHD.GI_18_3606A"
"Feb 20 2015  5:41PM","W_TB_I_14","CHOKE_CMD","","PHD.GI_18_3606B"
"Feb 20 2015  5:41PM","W_TB_I_14","CHOKE_CALC","","PHD.NGI_18_3606B"
"Feb 20 2015  5:41PM","W_TB_I_14","ERRF","","PHD.NFI_18_3696Z"
"Feb 20 2015  5:41PM","W_TB_I_14","MODUS","","PHD.HS_18_3606B"
"Feb 20 2015  5:41PM","W_TB_I_14","STATUS","","PHD.NI_18_3663"
"Feb 20 2015  5:41PM","W_TB_I_14","ROUTING","","PHD.GS_18_3609P"
"Feb 20 2015  5:41PM","W_TB_I_14","MeOH","","PHD.OFI_18_3696G"
"Feb 20 2015  5:41PM","W_TB_I_14","DHSVL","","PHD.GSH_18_3601"
"Feb 20 2015  5:41PM","W_TB_I_14","DHSVU","","PHD.GSH_18_3602"
"Feb 20 2015  5:41PM","W_TB_I_14","PMV","","PHD.GSH_18_3603"
"Feb 20 2015  5:41PM","W_TB_I_14","PWV","","PHD.GSH_18_3604"
"Feb 20 2015  5:41PM","W_TB_I_14","AMV","","PHD.GSH_18_3618"
"Feb 20 2015  5:41PM","W_TB_I_14","AWV","","PHD.GSH_18_3612"
"Feb 20 2015  5:41PM","W_TB_I_14","XOV","","PHD.GSH_18_3619"
"Feb 20 2015  5:41PM","W_TB_I_14","GLV","","PHD.GSH_18_3645"
"Feb 20 2015  5:41PM","W_TB_I_14","PCV","","PHD.GSL_18_36_06"
"Feb 20 2015  5:41PM","W_TB_I_14","PFORM_CALC","","PHD.NPY_18_3696A"
"Feb 20 2015  5:41PM","W_TB_I_14","TFORM_CALC","","PHD.NTY_18_3696A"
"Feb 20 2015  5:41PM","W_TB_I_14","CHOKE_POS_PER","","PHD.GI_18_3606E"
"Feb 20 2015  5:41PM","W_TB_I_14","TAG_32","","PHD.OFC_18_3696A"
"Feb 20 2015  5:41PM","W_TB_I_14","TAG_33","","PHD.OFC_18_3696B"
"Feb 20 2015  5:41PM","W_TB_I_14","TAG_34","","PHD.OFC_18_3696C"
"Feb 20 2015  5:41PM","W_TB_I_14","TAG_35","","PHD.OFC_18_3696D"
"Feb 20 2015  5:41PM","W_TB_I_14","TAG_36","","PHD.OFFI_18_3696C"
"Feb 20 2015  5:41PM","W_TB_I_14","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_I_14","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_I_14","QOILTARGET","","PHD.UR_18_3701A_X"
"Feb 20 2015  5:41PM","W_TB_I_14","QOILMIN","","PHD.URL_18_3701A_X"
"Feb 20 2015  5:41PM","W_TB_I_14","QOILMAX","","PHD.URH_18_3701A_X"
"Feb 20 2015  5:41PM","W_TB_I_14","QLIQTARGET","","PHD.UR_18_3701C_X"
"Feb 20 2015  5:41PM","W_TB_I_14","LIQMIN","","PHD.URL_18_3701C_X"
"Feb 20 2015  5:41PM","W_TB_I_14","QLIQMAX","","PHD.URH_18_3701C_X"
"Feb 20 2015  5:41PM","W_TB_I_21","EQUIPMENT_NAME","I21",""
"Feb 20 2015  5:41PM","W_TB_I_21","EQUIPMENT_DESC","I21- Troll B",""
"Feb 20 2015  5:41PM","W_TB_I_21","QOIL","","PHD.OFI_18_3796A"
"Feb 20 2015  5:41PM","W_TB_I_21","QWAT","","PHD.OFI_18_3796B"
"Feb 20 2015  5:41PM","W_TB_I_21","QLIQ","","PHD.OFI_18_3796C"
"Feb 20 2015  5:41PM","W_TB_I_21","QGAS","","PHD.OFI_18_3796D"
"Feb 20 2015  5:41PM","W_TB_I_21","WC","","PHD.OFFI_18_3796A"
"Feb 20 2015  5:41PM","W_TB_I_21","GOR","","PHD.OFFI_18_3796B"
"Feb 20 2015  5:41PM","W_TB_I_21","UCP","","PHD.PZI_18_3715"
"Feb 20 2015  5:41PM","W_TB_I_21","UCT","","PHD.TI_18_3723"
"Feb 20 2015  5:41PM","W_TB_I_21","DCP","","PHD.PZI_18_3717"
"Feb 20 2015  5:41PM","W_TB_I_21","DCT","","PHD.TI_18_3716"
"Feb 20 2015  5:41PM","W_TB_I_21","UCP_CALC","","PHD.NPY_18_3796B"
"Feb 20 2015  5:41PM","W_TB_I_21","UCT_CALC","","PHD.NTY_18_3796B"
"Feb 20 2015  5:41PM","W_TB_I_21","DCP_CALC","","PHD.NPY_18_3796C"
"Feb 20 2015  5:41PM","W_TB_I_21","DCT_CALC","","PHD.NTY_18_3796C"
"Feb 20 2015  5:41PM","W_TB_I_21","DP","","PHD.PDI_18_3706"
"Feb 20 2015  5:41PM","W_TB_I_21","CHOKE","","PHD.GI_18_3706A"
"Feb 20 2015  5:41PM","W_TB_I_21","CHOKE_CMD","","PHD.GI_18_3706B"
"Feb 20 2015  5:41PM","W_TB_I_21","CHOKE_CALC","","PHD.NGI_18_3706B"
"Feb 20 2015  5:41PM","W_TB_I_21","ERRF","","PHD.NFI_18_3796Z"
"Feb 20 2015  5:41PM","W_TB_I_21","MODUS","","PHD.HS_18_3706B"
"Feb 20 2015  5:41PM","W_TB_I_21","STATUS","","PHD.NI_18_3763"
"Feb 20 2015  5:41PM","W_TB_I_21","ROUTING","","PHD.GS_18_3709P"
"Feb 20 2015  5:41PM","W_TB_I_21","MeOH","","PHD.OFI_18_3796G"
"Feb 20 2015  5:41PM","W_TB_I_21","DHSVL","","PHD.GSH_18_3701"
"Feb 20 2015  5:41PM","W_TB_I_21","DHSVU","","PHD.GSH_18_3702"
"Feb 20 2015  5:41PM","W_TB_I_21","PMV","","PHD.GSH_18_3703"
"Feb 20 2015  5:41PM","W_TB_I_21","PWV","","PHD.GSH_18_3704"
"Feb 20 2015  5:41PM","W_TB_I_21","AMV","","PHD.GSH_18_3718"
"Feb 20 2015  5:41PM","W_TB_I_21","AWV","","PHD.GSH_18_3712"
"Feb 20 2015  5:41PM","W_TB_I_21","XOV","","PHD.GSH_18_3719"
"Feb 20 2015  5:41PM","W_TB_I_21","GLV","","PHD.GSH_18_3745"
"Feb 20 2015  5:41PM","W_TB_I_21","PCV","","PHD.GSL_18_37_06"
"Feb 20 2015  5:41PM","W_TB_I_21","PFORM_CALC","","PHD.NPY_18_3796A"
"Feb 20 2015  5:41PM","W_TB_I_21","TFORM_CALC","","PHD.NTY_18_3796A"
"Feb 20 2015  5:41PM","W_TB_I_21","CHOKE_POS_PER","","PHD.GI_18_3706E"
"Feb 20 2015  5:41PM","W_TB_I_21","TAG_32","","PHD.OFC_18_3796A"
"Feb 20 2015  5:41PM","W_TB_I_21","TAG_33","","PHD.OFC_18_3796B"
"Feb 20 2015  5:41PM","W_TB_I_21","TAG_34","","PHD.OFC_18_3796C"
"Feb 20 2015  5:41PM","W_TB_I_21","TAG_35","","PHD.OFC_18_3796D"
"Feb 20 2015  5:41PM","W_TB_I_21","TAG_36","","PHD.OFFI_18_3796C"
"Feb 20 2015  5:41PM","W_TB_I_21","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_I_21","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_I_21","QOILTARGET","","PHD.UR_18_3801A_X"
"Feb 20 2015  5:41PM","W_TB_I_21","QOILMIN","","PHD.URL_18_3801A_X"
"Feb 20 2015  5:41PM","W_TB_I_21","QOILMAX","","PHD.URH_18_3801A_X"
"Feb 20 2015  5:41PM","W_TB_I_21","QLIQTARGET","","PHD.UR_18_3801C_X"
"Feb 20 2015  5:41PM","W_TB_I_21","LIQMIN","","PHD.URL_18_3801C_X"
"Feb 20 2015  5:41PM","W_TB_I_21","QLIQMAX","","PHD.URH_18_3801C_X"
"Feb 20 2015  5:41PM","W_TB_I_22","EQUIPMENT_NAME","I22",""
"Feb 20 2015  5:41PM","W_TB_I_22","EQUIPMENT_DESC","I22- Troll B",""
"Feb 20 2015  5:41PM","W_TB_I_22","QOIL","","PHD.OFI_18_3896A"
"Feb 20 2015  5:41PM","W_TB_I_22","QWAT","","PHD.OFI_18_3896B"
"Feb 20 2015  5:41PM","W_TB_I_22","QLIQ","","PHD.OFI_18_3896C"
"Feb 20 2015  5:41PM","W_TB_I_22","QGAS","","PHD.OFI_18_3896D"
"Feb 20 2015  5:41PM","W_TB_I_22","WC","","PHD.OFFI_18_3896A"
"Feb 20 2015  5:41PM","W_TB_I_22","GOR","","PHD.OFFI_18_3896B"
"Feb 20 2015  5:41PM","W_TB_I_22","UCP","","PHD.PZI_18_3815"
"Feb 20 2015  5:41PM","W_TB_I_22","UCT","","PHD.TI_18_3823"
"Feb 20 2015  5:41PM","W_TB_I_22","DCP","","PHD.PZI_18_3817"
"Feb 20 2015  5:41PM","W_TB_I_22","DCT","","PHD.TI_18_3816"
"Feb 20 2015  5:41PM","W_TB_I_22","UCP_CALC","","PHD.NPY_18_3896B"
"Feb 20 2015  5:41PM","W_TB_I_22","UCT_CALC","","PHD.NTY_18_3896B"
"Feb 20 2015  5:41PM","W_TB_I_22","DCP_CALC","","PHD.NPY_18_3896C"
"Feb 20 2015  5:41PM","W_TB_I_22","DCT_CALC","","PHD.NTY_18_3896C"
"Feb 20 2015  5:41PM","W_TB_I_22","DP","","PHD.PDI_18_3806"
"Feb 20 2015  5:41PM","W_TB_I_22","CHOKE","","PHD.GI_18_3806A"
"Feb 20 2015  5:41PM","W_TB_I_22","CHOKE_CMD","","PHD.GI_18_3806B"
"Feb 20 2015  5:41PM","W_TB_I_22","CHOKE_CALC","","PHD.NGI_18_3806B"
"Feb 20 2015  5:41PM","W_TB_I_22","ERRF","","PHD.NFI_18_3896Z"
"Feb 20 2015  5:41PM","W_TB_I_22","MODUS","","PHD.HS_18_3806B"
"Feb 20 2015  5:41PM","W_TB_I_22","STATUS","","PHD.NI_18_3863"
"Feb 20 2015  5:41PM","W_TB_I_22","ROUTING","","PHD.GS_18_3809P"
"Feb 20 2015  5:41PM","W_TB_I_22","MeOH","","PHD.OFI_18_3896G"
"Feb 20 2015  5:41PM","W_TB_I_22","DHSVL","","PHD.GSH_18_3801"
"Feb 20 2015  5:41PM","W_TB_I_22","DHSVU","","PHD.GSH_18_3802"
"Feb 20 2015  5:41PM","W_TB_I_22","PMV","","PHD.GSH_18_3803"
"Feb 20 2015  5:41PM","W_TB_I_22","PWV","","PHD.GSH_18_3804"
"Feb 20 2015  5:41PM","W_TB_I_22","AMV","","PHD.GSH_18_3818"
"Feb 20 2015  5:41PM","W_TB_I_22","AWV","","PHD.GSH_18_3812"
"Feb 20 2015  5:41PM","W_TB_I_22","XOV","","PHD.GSH_18_3819"
"Feb 20 2015  5:41PM","W_TB_I_22","GLV","","PHD.GSH_18_3845"
"Feb 20 2015  5:41PM","W_TB_I_22","PCV","","PHD.GSL_18_38_06"
"Feb 20 2015  5:41PM","W_TB_I_22","PFORM_CALC","","PHD.NPY_18_3896A"
"Feb 20 2015  5:41PM","W_TB_I_22","TFORM_CALC","","PHD.NTY_18_3896A"
"Feb 20 2015  5:41PM","W_TB_I_22","CHOKE_POS_PER","","PHD.GI_18_3806E"
"Feb 20 2015  5:41PM","W_TB_I_22","TAG_32","","PHD.OFC_18_3896A"
"Feb 20 2015  5:41PM","W_TB_I_22","TAG_33","","PHD.OFC_18_3896B"
"Feb 20 2015  5:41PM","W_TB_I_22","TAG_34","","PHD.OFC_18_3896C"
"Feb 20 2015  5:41PM","W_TB_I_22","TAG_35","","PHD.OFC_18_3896D"
"Feb 20 2015  5:41PM","W_TB_I_22","TAG_36","","PHD.OFFI_18_3896C"
"Feb 20 2015  5:41PM","W_TB_I_22","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_I_22","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_I_22","QOILTARGET","","PHD.UR_18_3901A_X"
"Feb 20 2015  5:41PM","W_TB_I_22","QOILMIN","","PHD.URL_18_3901A_X"
"Feb 20 2015  5:41PM","W_TB_I_22","QOILMAX","","PHD.URH_18_3901A_X"
"Feb 20 2015  5:41PM","W_TB_I_22","QLIQTARGET","","PHD.UR_18_3901C_X"
"Feb 20 2015  5:41PM","W_TB_I_22","LIQMIN","","PHD.URL_18_3901C_X"
"Feb 20 2015  5:41PM","W_TB_I_22","QLIQMAX","","PHD.URH_18_3901C_X"
"Feb 20 2015  5:41PM","W_TB_I_23","EQUIPMENT_NAME","I23",""
"Feb 20 2015  5:41PM","W_TB_I_23","EQUIPMENT_DESC","I23- Troll B",""
"Feb 20 2015  5:41PM","W_TB_I_23","QOIL","","PHD.OFI_18_3996A"
"Feb 20 2015  5:41PM","W_TB_I_23","QWAT","","PHD.OFI_18_3996B"
"Feb 20 2015  5:41PM","W_TB_I_23","QLIQ","","PHD.OFI_18_3996C"
"Feb 20 2015  5:41PM","W_TB_I_23","QGAS","","PHD.OFI_18_3996D"
"Feb 20 2015  5:41PM","W_TB_I_23","WC","","PHD.OFFI_18_3996A"
"Feb 20 2015  5:41PM","W_TB_I_23","GOR","","PHD.OFFI_18_3996B"
"Feb 20 2015  5:41PM","W_TB_I_23","UCP","","PHD.PZI_18_3915"
"Feb 20 2015  5:41PM","W_TB_I_23","UCT","","PHD.TI_18_3923"
"Feb 20 2015  5:41PM","W_TB_I_23","DCP","","PHD.PZI_18_3917"
"Feb 20 2015  5:41PM","W_TB_I_23","DCT","","PHD.TI_18_3916"
"Feb 20 2015  5:41PM","W_TB_I_23","UCP_CALC","","PHD.NPY_18_3996B"
"Feb 20 2015  5:41PM","W_TB_I_23","UCT_CALC","","PHD.NTY_18_3996B"
"Feb 20 2015  5:41PM","W_TB_I_23","DCP_CALC","","PHD.NPY_18_3996C"
"Feb 20 2015  5:41PM","W_TB_I_23","DCT_CALC","","PHD.NTY_18_3996C"
"Feb 20 2015  5:41PM","W_TB_I_23","DP","","PHD.PDI_18_3906"
"Feb 20 2015  5:41PM","W_TB_I_23","CHOKE","","PHD.GI_18_3906A"
"Feb 20 2015  5:41PM","W_TB_I_23","CHOKE_CMD","","PHD.GI_18_3906B"
"Feb 20 2015  5:41PM","W_TB_I_23","CHOKE_CALC","","PHD.NGI_18_3906B"
"Feb 20 2015  5:41PM","W_TB_I_23","ERRF","","PHD.NFI_18_3996Z"
"Feb 20 2015  5:41PM","W_TB_I_23","MODUS","","PHD.HS_18_3906B"
"Feb 20 2015  5:41PM","W_TB_I_23","STATUS","","PHD.NI_18_3963"
"Feb 20 2015  5:41PM","W_TB_I_23","ROUTING","","PHD.GS_18_3909P"
"Feb 20 2015  5:41PM","W_TB_I_23","MeOH","","PHD.OFI_18_3996G"
"Feb 20 2015  5:41PM","W_TB_I_23","DHSVL","","PHD.GSH_18_3901"
"Feb 20 2015  5:41PM","W_TB_I_23","DHSVU","","PHD.GSH_18_3902"
"Feb 20 2015  5:41PM","W_TB_I_23","PMV","","PHD.GSH_18_3903"
"Feb 20 2015  5:41PM","W_TB_I_23","PWV","","PHD.GSH_18_3904"
"Feb 20 2015  5:41PM","W_TB_I_23","AMV","","PHD.GSH_18_3918"
"Feb 20 2015  5:41PM","W_TB_I_23","AWV","","PHD.GSH_18_3912"
"Feb 20 2015  5:41PM","W_TB_I_23","XOV","","PHD.GSH_18_3919"
"Feb 20 2015  5:41PM","W_TB_I_23","GLV","","PHD.GSH_18_3945"
"Feb 20 2015  5:41PM","W_TB_I_23","PCV","","PHD.GSL_18_39_06"
"Feb 20 2015  5:41PM","W_TB_I_23","PFORM_CALC","","PHD.NPY_18_3996A"
"Feb 20 2015  5:41PM","W_TB_I_23","TFORM_CALC","","PHD.NTY_18_3996A"
"Feb 20 2015  5:41PM","W_TB_I_23","CHOKE_POS_PER","","PHD.GI_18_3906E"
"Feb 20 2015  5:41PM","W_TB_I_23","TAG_32","","PHD.OFC_18_3996A"
"Feb 20 2015  5:41PM","W_TB_I_23","TAG_33","","PHD.OFC_18_3996B"
"Feb 20 2015  5:41PM","W_TB_I_23","TAG_34","","PHD.OFC_18_3996C"
"Feb 20 2015  5:41PM","W_TB_I_23","TAG_35","","PHD.OFC_18_3996D"
"Feb 20 2015  5:41PM","W_TB_I_23","TAG_36","","PHD.OFFI_18_3996C"
"Feb 20 2015  5:41PM","W_TB_I_23","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_I_23","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_I_23","QOILTARGET","","PHD.UR_18_4001A_X"
"Feb 20 2015  5:41PM","W_TB_I_23","QOILMIN","","PHD.URL_18_4001A_X"
"Feb 20 2015  5:41PM","W_TB_I_23","QOILMAX","","PHD.URH_18_4001A_X"
"Feb 20 2015  5:41PM","W_TB_I_23","QLIQTARGET","","PHD.UR_18_4001C_X"
"Feb 20 2015  5:41PM","W_TB_I_23","LIQMIN","","PHD.URL_18_4001C_X"
"Feb 20 2015  5:41PM","W_TB_I_23","QLIQMAX","","PHD.URH_18_4001C_X"
"Feb 20 2015  5:41PM","W_TB_I_32","EQUIPMENT_NAME","I32",""
"Feb 20 2015  5:41PM","W_TB_I_32","EQUIPMENT_DESC","I32- Troll B",""
"Feb 20 2015  5:41PM","W_TB_I_32","QOIL","","PHD.OFI_18_4096A"
"Feb 20 2015  5:41PM","W_TB_I_32","QWAT","","PHD.OFI_18_4096B"
"Feb 20 2015  5:41PM","W_TB_I_32","QLIQ","","PHD.OFI_18_4096C"
"Feb 20 2015  5:41PM","W_TB_I_32","QGAS","","PHD.OFI_18_4096D"
"Feb 20 2015  5:41PM","W_TB_I_32","WC","","PHD.OFFI_18_4096A"
"Feb 20 2015  5:41PM","W_TB_I_32","GOR","","PHD.OFFI_18_4096B"
"Feb 20 2015  5:41PM","W_TB_I_32","UCP","","PHD.PZI_18_4015"
"Feb 20 2015  5:41PM","W_TB_I_32","UCT","","PHD.TI_18_4023"
"Feb 20 2015  5:41PM","W_TB_I_32","DCP","","PHD.PZI_18_4017"
"Feb 20 2015  5:41PM","W_TB_I_32","DCT","","PHD.TI_18_4016"
"Feb 20 2015  5:41PM","W_TB_I_32","UCP_CALC","","PHD.NPY_18_4096B"
"Feb 20 2015  5:41PM","W_TB_I_32","UCT_CALC","","PHD.NTY_18_4096B"
"Feb 20 2015  5:41PM","W_TB_I_32","DCP_CALC","","PHD.NPY_18_4096C"
"Feb 20 2015  5:41PM","W_TB_I_32","DCT_CALC","","PHD.NTY_18_4096C"
"Feb 20 2015  5:41PM","W_TB_I_32","DP","","PHD.PDI_18_4006"
"Feb 20 2015  5:41PM","W_TB_I_32","CHOKE","","PHD.GI_18_4006A"
"Feb 20 2015  5:41PM","W_TB_I_32","CHOKE_CMD","","PHD.GI_18_4006B"
"Feb 20 2015  5:41PM","W_TB_I_32","CHOKE_CALC","","PHD.NGI_18_4006B"
"Feb 20 2015  5:41PM","W_TB_I_32","ERRF","","PHD.NFI_18_4096Z"
"Feb 20 2015  5:41PM","W_TB_I_32","MODUS","","PHD.HS_18_4006B"
"Feb 20 2015  5:41PM","W_TB_I_32","STATUS","","PHD.NI_18_4063"
"Feb 20 2015  5:41PM","W_TB_I_32","ROUTING","","PHD.GS_18_4009P"
